1736Y-1366800000,NBH-A25-SW-4NE-Gi2/0/2
1736Y-1366900000,NBH-A16-SW-1SW-Gi1/0/3
1736Y-1367000000,NBH-A30-SW-5NW-Gi1/0/1
1736Y-1367200000,NBH-A16-SW-1SW-Gi1/0/4
1736Y-1367300000,NBH-A03-SW-BNE-Gi1/0/7
1736Y-1367400000,NBH-A05-SW-GNE-Gi2/0/2
1736Y-1367500000,NBH-A25-SW-4NE-Gi3/0/1
1736Y-1367600000,NBH-A29-SW-5NE-Gi1/0/8
1736Y-1367700000,NBH-A09-SW-GSW-Gi2/0/11
1736Y-1367800000,NBH-A10-SW-1NE-Gi3/0/1
1736Y-1367900000,NBH-A30-SW-5NW-Gi2/0/6
1736Y-1368000000,NBH-A21-SW-3NE-Gi1/0/5
1736Y-1368100000,NBH-A12-SW-1NW-Gi4/0/8
1736Y-1368200000,NBH-A14-SW-1SE-Gi2/0/4
1736Y-1368300000,NBH-A10-SW-1NE-Gi3/0/6
1736Y-1368400000,NBH-A21-SW-3NE-Gi2/0/10
1736Y-1368500000,NBH-A04-SW-BNW-Gi2/0/7
1736Y-1368600000,NBH-A26-SW-4NW-Gi3/0/7
1736Y-1368700000,NBH-A08-SW-GSE-Gi3/0/19
1736Y-1368800000,NBH-A12-SW-1NW-Gi4/0/6
1736Y-1368900000,NBH-A12-SW-1NW-Gi3/0/7
1736Y-1369000000,NBH-A23-SW-3SE-Gi1/0/3
1736Y-1369100000,NBH-A24-SW-3SW-Gi2/0/2
1736Y-1369200000,NBH-A12-SW-1NW-Gi3/0/8
1736Y-1369300000,NBH-A21-SW-3NE-Gi2/0/3
1736Y-1369400000,NBH-A30-SW-5NW-Gi3/0/2
1736Y-1369500000,NBH-A24-SW-3SW-Gi1/0/10
1736Y-1369600000,NBH-A14-SW-1SE-Gi2/0/3
1736Y-1369700000,NBH-A22-SW-3NW-Gi1/0/11
1736Y-1369800000,NBH-A10-SW-1NE-Gi3/0/5
1736Y-1369900000,NBH-A25-SW-4NE-Gi2/0/6
1736Y-1370000000,NBH-A23-SW-3SE-Gi1/0/5
1736Y-1370100000,NBH-A10-SW-1NE-Gi3/0/9
1736Y-1370200000,NBH-A17-SW-2NE-Gi3/0/3
1736Y-1370300000,NBH-A18-SW-2NW-Gi3/0/5
1736Y-1370400000,NBH-A18-SW-2NW-Gi4/0/3
1736Y-1370500000,NBH-A14-SW-1SE-Gi1/0/3
1736Y-1370600000,NBH-A24-SW-3SW-Gi2/0/9
1736Y-1370700000,NBH-A17-SW-2NE-Gi1/0/1
1736Y-1370800000,NBH-A17-SW-2NE-Gi4/0/3
1736Y-1370900000,NBH-A14-SW-1SE-Gi1/0/4
1736Y-1371000000,NBH-A12-SW-1NW-Gi1/0/7
1736Y-1371100000,NBH-A12-SW-1NW-Gi1/0/9
1736Y-1371200000,NBH-A17-SW-2NE-Gi3/0/1
1736Y-1371300000,NBH-A08-SW-GSE-Gi4/0/19
1736Y-1371400000,NBH-A18-SW-2NW-Gi1/0/4
1736Y-1371500000,NBH-A22-SW-3NW-Gi1/0/9
1736Y-1371600000,NBH-A10-SW-1NE-Gi4/0/2
1736Y-1371700000,NBH-A17-SW-2NE-Gi2/0/2
1736Y-1371800000,NBH-A09-SW-GSW-Gi3/0/2
1736Y-1371900000,NBH-A09-SW-GSW-Gi2/0/2
1736Y-1372000000,NBH-A21-SW-3NE-Gi1/0/3
1736Y-1372100000,NBH-A18-SW-2NW-Gi1/0/27
1736Y-1372200000,NBH-A21-SW-3NE-Gi1/0/11
1736Y-1372300000,NBH-A21-SW-3NE-Gi1/0/9
1736Y-1372400000,NBH-A28-SW-4SW-Gi4/0/2
1736Y-1372500000,NBH-A21-SW-3NE-Gi2/0/1
1736Y-1372600000,NBH-A21-SW-3NE-Gi1/0/2
1736Y-1372700000,NBH-A08-SW-GSE-Gi4/0/16
1736Y-1372800000,NBH-A10-SW-1NE-Gi2/0/5
1736Y-1372900000,NBH-A22-SW-3NW-Gi1/0/10
1736Y-1373000000,NBH-A14-SW-1SE-Gi3/0/4
1736Y-1373100000,NBH-A18-SW-2NW-Gi4/0/2
1736Y-1373200000,NBH-A23-SW-3SE-Gi2/0/2
1736Y-1373300000,NBH-A22-SW-3NW-Gi2/0/7
1736Y-1373400000,NBH-A21-SW-3NE-Gi1/0/1
1736Y-1373500000,NBH-A21-SW-3NE-Gi2/0/8
1736Y-1373600000,NBH-A21-SW-3NE-Gi2/0/9
1736Y-1373700000,NBH-A20-SW-2SW-Gi1/0/3
1736Y-1373800000,NBH-A31-SW-5SE-Gi2/0/3
1736Y-1373900000,NBH-A30-SW-5NW-Gi3/0/3
1736Y-1374000000,NBH-A20-SW-2SW-Gi2/0/3
1736Y-1374100000,NBH-A36-SW-6SW-Gi2/0/6
1736Y-1374200000,NBH-A03-SW-BNE-Gi1/0/8
1736Y-1374300000,NBH-A29-SW-5NE-Gi2/0/4
1736Y-1374400000,NBH-A23-SW-3SE-Gi1/0/7
1736Y-1374500000,NBH-A36-SW-6SW-Gi1/0/7
1736Y-1374600000,NBH-A36-SW-6SW-Gi2/0/3
1736Y-1374700000,NBH-A29-SW-5NE-Gi3/0/5
1736Y-1374800000,NBH-A27-SW-4SE-Gi1/0/6
1736Y-1374900000,NBH-A28-SW-4SW-Gi1/0/4
1736Y-1375000000,NBH-A03-SW-BNE-Gi1/0/2
1736Y-1375100000,NBH-A37-SW-7NE-Gi1/0/2
1736Y-1375200000,NBH-A37-SW-7NE-Gi1/0/14
1736Y-1375300000,NBH-A37-SW-7NE-Gi1/0/38
1736Y-1375400000,NBH-A36-SW-6SW-Gi3/0/4
1736Y-1375500000,NBH-A34-SW-6NW-Gi1/0/7
1736Y-1375600000,NBH-A28-SW-4SW-Gi5/0/3
1736Y-1375700000,NBH-A07-SW-GNW-Gi4/0/4
1736Y-1375800000,NBH-A20-SW-2SW-Gi4/0/2
1736Y-1375900000,NBH-A36-SW-6SW-Gi1/0/5
1736Y-1376000000,NBH-A27-SW-4SE-Gi4/0/2
1736Y-1376100000,NBH-A29-SW-5NE-Gi1/0/6
1736Y-1376200000,NBH-A27-SW-4SE-Gi3/0/3
1736Y-1376300000,NBH-A27-SW-4SE-Gi1/0/3
1736Y-1376400000,NBH-A27-SW-4SE-Gi3/0/4
1736Y-1376500000,NBH-A30-SW-5NW-Gi3/0/4
1736Y-1376600000,NBH-A38-SW-7NW-Gi1/0/1
1736Y-1376700000,NBH-A24-SW-3SW-Gi1/0/3
1736Y-1376800000,NBH-A10-SW-1NE-Gi1/0/10
1736Y-1376900000,NBH-A34-SW-6NW-Gi2/0/13
1736Y-1377000000,NBH-A30-SW-5NW-Gi2/0/1
1736Y-1377100000,NBH-A27-SW-4SE-Gi4/0/4
1736Y-1377200000,NBH-A07-SW-GNW-Gi4/0/1
1736Y-1377300000,NBH-A30-SW-5NW-Gi2/0/4
1736Y-1377400000,NBH-A27-SW-4SE-Gi2/0/5
1736Y-1377500000,NBH-A34-SW-6NW-Gi2/0/5
1736Y-1377600000,NBH-A38-SW-7NW-Gi1/0/16
1736Y-1377700000,NBH-A38-SW-7NW-Gi1/0/2
1736Y-1377800000,NBH-A24-SW-3SW-Gi1/0/2
1736Y-1377900000,NBH-A22-SW-3NW-Gi1/0/8
1736Y-1378000000,NBH-A24-SW-3SW-Gi2/0/1
1736Y-1378100000,NBH-A07-SW-GNW-Gi5/0/3
1736Y-1378200000,NBH-A38-SW-7NW-Gi1/0/17
1736Y-1378300000,NBH-A22-SW-3NW-Gi1/0/6
1736Y-1378400000,NBH-A30-SW-5NW-Gi3/0/5
1736Y-1378500000,NBH-A36-SW-6SW-Gi1/0/6
1736Y-1378600000,NBH-A33-SW-6NE-Gi1/0/6
1736Y-1378700000,NBH-A15-SW-1SE-Gi1/0/2
1736Y-1378800000,NBH-A21-SW-3NE-Gi1/0/8
1736Y-1378900000,NBH-A21-SW-3NE-Gi1/0/7
1736Y-1379000000,NBH-A12-SW-1NW-Gi2/0/1
1736Y-1379100000,NBH-A10-SW-1NE-Gi4/0/3
1736Y-1379200000,NBH-A37-SW-7NE-Gi1/0/11
1736Y-1379300000,NBH-A23-SW-3SE-Gi2/0/1
1736Y-1379400000,NBH-A23-SW-3SE-Gi2/0/4
1736Y-1379500000,NBH-A05-SW-GNE-Gi2/0/4
1736Y-1379500000,NBH-A20-SW-2SW-Gi3/0/3
1736Y-1379600000,NBH-A07-SW-GNW-Gi2/0/1
1736Y-1379700000,NBH-A38-SW-7NW-Gi1/0/5
1736Y-1379900000,NBH-A10-SW-1NE-Gi1/0/2
1736Y-1380000000,NBH-A21-SW-3NE-Gi1/0/10
1736Y-1380100000,NBH-A17-SW-2NE-Gi3/0/4
1736Y-1380200000,NBH-A28-SW-4SW-Gi1/0/1
1736Y-1380300000,NBH-A19-SW-2SE-Gi1/0/2
1736Y-1380400000,NBH-A28-SW-4SW-Gi2/0/1
1736Y-1380500000,NBH-A20-SW-2SW-Gi5/0/2
1736Y-1380600000,NBH-A23-SW-3SE-Gi3/0/4
1736Y-1380700000,NBH-A03-SW-BNE-Gi1/0/48
1736Y-1380800000,NBH-A23-SW-3SE-Gi2/0/5
1736Y-1380900000,NBH-A20-SW-2SW-Gi1/0/1
1736Y-1381000000,NBH-A28-SW-4SW-Gi1/0/3
1736Y-1381100000,NBH-A38-SW-7NW-Gi1/0/14
1736Y-1381200000,NBH-A28-SW-4SW-Gi2/0/3
1736Y-1381300000,NBH-A08-SW-GSE-Gi1/0/2
1736Y-1381400000,NBH-A12-SW-1NW-Gi4/0/9
1736Y-1381500000,NBH-A19-SW-2SE-Gi3/0/4
