1736Y-1358200000,NBH-GSE-AP083,D8:84:66:E2:47:06,157,11,172.21.70.195,NBH-A08-SW-GSE-Gi3/0/18
1736Y-1358300000,NBH-L1SW-AP174,D8:84:66:E2:47:0B,36,1,172.21.70.245,NBH-A16-SW-1SW-Gi2/0/4
1736Y-1358400000,NBH-L5SW-AP505,D8:84:66:E2:47:10,40,1,172.21.70.217,NBH-A32-SW-5SW-Gi2/0/5
1736Y-1358500000,NBH-L5NE-AP504,D8:84:66:E2:47:15,44,1,172.21.71.119,NBH-A29-SW-5NE-Gi1/0/9
1736Y-1358600000,NBH-BSE-AP024,D8:84:66:E2:47:1A,100,1,172.21.71.15,NBH-A08-SW-GSE-Gi4/0/2
1736Y-1358700000,NBH-L5SW-AP506,D8:84:66:E2:47:1F,153,6,172.21.71.34,NBH-A32-SW-5SW-Gi3/0/6
1736Y-1358800000,NBH-L1SW-AP176,D8:84:66:E2:47:24,165,1,172.21.70.174,NBH-A16-SW-1SW-Gi3/0/4
1736Y-1358900000,NBH-L1SE-AP175,D8:84:66:E2:47:29,161,6,172.21.71.69,NBH-A14-SW-1SE-Gi4/0/2
1736Y-1359000000,NBH-L5SW-AP507,D8:84:66:E2:47:2E,157,11,172.21.71.105,NBH-A32-SW-5SW-Gi1/0/6
1736Y-1359100000,NBH-GNE-AP084,D8:84:66:E2:47:33,149,1,172.21.71.159,NBH-A05-SW-GNE-Gi1/0/1
1736Y-1359200000,NBH-L5SW-AP508,D8:84:66:E2:47:38,161,1,172.21.71.5,NBH-A32-SW-5SW-Gi3/0/5
1736Y-1359300000,NBH-L5NE-AP509,D8:84:66:E2:47:3D,36,6,172.21.71.63,NBH-A29-SW-5NE-Gi2/0/9
1736Y-1359400000,NBH-L5NE-AP510,D8:84:66:E2:47:42,44,6,172.21.71.44,NBH-A29-SW-5NE-Gi2/0/5
1736Y-1359500000,NBH-L1SE-AP177,D8:84:66:E2:47:47,157,1,172.21.71.54,NBH-A14-SW-1SE-Gi3/0/2
1736Y-1359600000,NBH-L5NE-AP511,D8:84:66:E2:47:4C,153,11,172.21.71.112,NBH-A29-SW-5NE-Gi1/0/7
1736Y-1359700000,NBH-L5SW-AP512,D8:84:66:E2:47:51,44,6,172.21.70.246,NBH-A32-SW-5SW-Gi2/0/1
1736Y-1359800000,NBH-L5NE-AP515,D8:84:66:E2:47:56,40,1,172.21.71.2,NBH-A29-SW-5NE-Gi2/0/7
1736Y-1359900000,NBH-L5SW-AP514,D8:84:66:E2:47:5B,48,11,172.21.71.38,NBH-A32-SW-5SW-Gi1/0/1
1736Y-1360000000,NBH-GSW-AP086,D8:84:66:E2:47:60,112,6,172.21.71.99,NBH-A09-SW-GSW-Gi4/0/12
1736Y-1360100000,NBH-GNW-AP085,D8:84:66:E2:47:65,157,1,172.21.71.43,NBH-A07-SW-GNW-Gi2/0/4
1736Y-1360200000,NBH-L5SW-AP513,D8:84:66:E2:47:6A,149,1,172.21.70.254,NBH-A32-SW-5SW-Gi2/0/6
1736Y-1360300000,NBH-GNW-AP087,D8:84:66:E2:47:6F,44,11,172.21.71.19,NBH-A07-SW-GNW-Gi2/0/5
1736Y-1360400000,NBH-L5NE-AP517,D8:84:66:E2:47:74,157,11,172.21.71.104,NBH-A29-SW-5NE-Gi3/0/6
1736Y-1360500000,NBH-GNW-AP089,D8:84:66:E2:47:79,40,1,172.21.71.108,NBH-A07-SW-GNW-Gi2/0/3
1736Y-1360600000,NBH-L6NW-AP563,D8:84:66:E2:47:7E,48,6,172.21.71.18,NBH-A34-SW-6NW-Gi2/0/2
1736Y-1360700000,NBH-L1NE-AP178,D8:84:66:E2:47:83,36,1,172.21.70.227,NBH-A10-SW-1NE-Gi3/0/8
1736Y-1360800000,NBH-L6SE-AP562,D8:84:66:E2:47:88,36,11,172.21.70.183,NBH-A39-SW-6E-Gi2/0/1
1736Y-1360900000,NBH-L5SW-AP516,D8:84:66:E2:47:8D,36,6,172.21.70.241,NBH-A32-SW-5SW-Gi2/0/4
1736Y-1361000000,NBH-L6SE-AP561,D8:84:66:E2:47:92,48,6,172.21.71.124,NBH-A39-SW-6E-Gi3/0/1
1736Y-1361100000,NBH-GNW-AP088,D8:84:66:E2:47:97,161,11,172.21.71.75,NBH-A07-SW-GNW-Gi1/0/2
1736Y-1361200000,NBH-L6SE-AP565,D8:84:66:E2:47:9C,153,1,172.21.68.109,NBH-A39-SW-6E-Gi1/0/5
1736Y-1361300000,NBH-GNE-AP092,D8:84:66:E2:47:A1,153,6,172.21.70.187,NBH-A05-SW-GNE-Gi3/0/3
1736Y-1361400000,NBH-BSE-AP025,D8:84:66:E2:47:A6,48,11,172.21.70.226,NBH-A08-SW-GSE-Gi3/0/1
1736Y-1361500000,NBH-GSE-AP091,D8:84:66:E2:47:AB,48,6,172.21.71.90,NBH-A08-SW-GSE-Gi1/0/20
1736Y-1361700000,NBH-L6NW-AP564,D8:84:66:E2:47:B5,157,6,172.21.71.123,NBH-A34-SW-6NW-Gi1/0/9
1736Y-1361800000,NBH-L6SE-AP566,D8:84:66:E2:47:BA,153,6,172.21.69.184,NBH-A39-SW-6E-Gi1/0/1
1736Y-1361900000,NBH-GNW-AP090,D8:84:66:E2:47:BF,36,11,172.21.70.178,NBH-A07-SW-GNW-Gi3/0/5
1736Y-1362000000,NBH-L1NE-AP179,D8:84:66:E2:47:C4,149,6,172.21.70.192,NBH-A10-SW-1NE-Gi2/0/7
1736Y-1362100000,NBH-GNW-AP095,D8:84:66:E2:47:C9,157,6,172.21.70.224,NBH-A07-SW-GNW-Gi4/0/2
1736Y-1362200000,NBH-L5NE-AP518,D8:84:66:E2:47:CE,165,6,172.21.71.109,NBH-A29-SW-5NE-Gi2/0/8
1736Y-1362300000,NBH-GSE-AP094,D8:84:66:E2:47:D3,149,1,172.21.71.140,NBH-A08-SW-GSE-Gi2/0/19
1736Y-1362400000,NBH-GNE-AP093,D8:84:66:E2:47:D8,36,1,172.21.71.129,NBH-A05-SW-GNE-Gi4/0/5
1736Y-1362500000,NBH-L4NE-AP439,D8:84:66:E2:47:DD,48,11,172.21.71.12,NBH-A25-SW-4NE-Gi2/0/1
1736Y-1362600000,NBH-GSE-AP645,D8:84:66:E2:47:E2,52,6,172.21.69.115,NBH-A08-SW-GSE-Gi1/0/18
1736Y-1362700000,NBH-L3NW-AP352,D8:84:66:E2:47:E7,165,6,172.21.71.4,NBH-A22-SW-3NW-Gi2/0/6
1736Y-1362800000,NBH-L4NE-AP440,D8:84:66:E2:47:EC,161,1,172.21.71.68,NBH-A25-SW-4NE-Gi1/0/3
1736Y-1362900000,NBH-GNE-AP096,D8:84:66:E2:47:F1,157,1,172.21.71.70,NBH-A05-SW-GNE-Gi2/0/30
1736Y-1363000000,NBH-L3SE-AP353,D8:84:66:E2:47:F6,44,11,172.21.71.144,NBH-A23-SW-3SE-Gi3/0/6
1736Y-1363100000,NBH-GSE-AP097,D8:84:66:E2:47:FB,44,6,172.21.71.1,NBH-A08-SW-GSE-Gi2/0/18
1736Y-1363200000,NBH-BSW-AP646,D8:84:66:E2:48:00,157,6,172.21.70.124,NBH-A09-SW-GSW-Gi1/0/3
1736Y-1363300000,NBH-L1NW-AP180,D8:84:66:E2:48:05,165,6,172.21.71.94,NBH-A12-SW-1NW-Gi5/0/6
1736Y-1363400000,NBH-GNE-AP663,D8:84:66:E2:48:0A,52,6,172.21.69.101,NBH-A05-SW-GNE-Gi5/0/42
1736Y-1363500000,NBH-GSE-AP098,D8:84:66:E2:48:0F,161,6,172.21.70.202,NBH-A08-SW-GSE-Gi4/0/14
1736Y-1363600000,NBH-L3SE-AP354,D8:84:66:E2:48:14,149,11,172.21.70.252,NBH-A23-SW-3SE-Gi1/0/1
1736Y-1363700000,NBH-GNE-AP100,D8:84:66:E2:48:19,48,1,172.21.71.62,NBH-A05-SW-GNE-Gi3/0/2
1736Y-1363800000,NBH-BSE-AP026,D8:84:66:E2:48:1E,157,11,172.21.71.126,NBH-A08-SW-GSE-Gi1/0/1
1736Y-1363900000,NBH-GSE-AP101,D8:84:66:E2:48:23,165,11,172.21.71.47,NBH-A08-SW-GSE-Gi1/0/19
1736Y-1364000000,NBH-BSW-AP027,D8:84:66:E2:48:28,44,1,172.21.69.36,NBH-A09-SW-GSW-Gi5/0/1
1736Y-1364100000,NBH-L4NW-AP441,D8:84:66:E2:48:2D,40,1,172.21.71.77,NBH-A26-SW-4NW-Gi2/0/8
1736Y-1364200000,NBH-BNE-AP647,D8:84:66:E2:48:32,157,6,172.21.69.92,NBH-A03-SW-BNE-Gi3/0/1
1736Y-1364300000,NBH-GNE-AP099,D8:84:66:E2:48:37,36,1,172.21.68.104,NBH-A05-SW-GNE-Gi1/0/3
1736Y-1364400000,NBH-L4NE-AP382,D8:84:66:E2:48:3C,48,6,172.21.68.216,NBH-A25-SW-4NE-Gi1/0/6
1736Y-1364500000,NBH-L6NE-AP530,D8:84:66:E2:48:41,149,6,172.21.71.154,NBH-A33-SW-6NE-Gi1/0/1
1736Y-1364600000,NBH-L6NE-AP531,D8:84:66:E2:48:46,48,1,172.21.70.200,NBH-A33-SW-6NE-Gi1/0/2
1736Y-1364700000,NBH-GNE-AP040,D8:84:66:E2:48:4B,165,11,172.21.70.233,NBH-A05-SW-GNE-Gi3/0/1
1736Y-1364800000,NBH-L1NW-AP128,D8:84:66:E2:48:50,161,6,172.21.70.235,NBH-A12-SW-1NW-Gi4/0/1
1736Y-1364900000,NBH-GSW-AP041,D8:84:66:E2:48:55,36,1,172.21.69.135,NBH-A09-SW-GSW-Gi5/0/12
1736Y-1365000000,NBH-L1NW-AP127,D8:84:66:E2:48:5A,44,6,172.21.71.36,NBH-A12-SW-1NW-Gi5/0/4
1736Y-1365100000,NBH-L4NE-AP381,D8:84:66:E2:48:5F,157,6,172.21.68.101,NBH-A25-SW-4NE-Gi3/0/2
1736Y-1365200000,NBH-GSE-AP042,D8:84:66:E2:48:64,36,6,172.21.71.210,NBH-A08-SW-GSE-Gi4/0/18
1736Y-1365300000,NBH-L6NE-AP534,D8:84:66:E2:48:69,36,11,172.21.68.228,NBH-A33-SW-6NE-Gi1/0/7
1736Y-1365400000,NBH-L4NE-AP383,D8:84:66:E2:48:6E,36,6,172.21.71.157,NBH-A25-SW-4NE-Gi1/0/1
1736Y-1365500000,NBH-L1NW-AP129,D8:84:66:E2:48:73,48,1,172.21.71.42,NBH-A12-SW-1NW-Gi4/0/4
1736Y-1365600000,NBH-L3SW-AP304,D8:84:66:E2:48:78,157,6,172.21.71.172,NBH-A24-SW-3SW-Gi1/0/9
1736Y-1365700000,NBH-L5NE-AP455,D8:84:66:E2:48:7D,149,1,172.21.71.162,NBH-A29-SW-5NE-Gi2/0/6
1736Y-1365800000,NBH-L6NW-AP533,D8:84:66:E2:48:82,44,11,172.21.71.14,NBH-A34-SW-6NW-Gi1/0/10
1736Y-1365900000,NBH-L6NW-AP532,D8:84:66:E2:48:87,48,6,172.21.70.121,NBH-A34-SW-6NW-Gi1/0/11
1736Y-1366000000,NBH-L6NE-AP535,D8:84:66:E2:48:8C,161,11,172.21.70.186,NBH-A33-SW-6NE-Gi1/0/9
1736Y-1366100000,NBH-GNE-AP043,D8:84:66:E2:48:91,161,11,172.21.70.198,NBH-A05-SW-GNE-Gi3/0/5
1736Y-1366200000,NBH-L4NW-AP384,D8:84:66:E2:48:96,44,11,172.21.71.147,NBH-A26-SW-4NW-Gi1/0/8
1736Y-1366300000,NBH-L5NW-AP457,D8:84:66:E2:48:9B,40,6,172.21.69.227,NBH-A30-SW-5NW-Gi2/0/2
1736Y-1366400000,NBH-L5NW-AP456,D8:84:66:E2:48:A0,153,6,172.21.68.38,NBH-A30-SW-5NW-Gi1/0/5
1736Y-1366500000,NBH-BNE-AP001,D8:84:66:E2:48:A5,48,11,172.21.71.113,NBH-A03-SW-BNE-Gi3/0/6
1736Y-1366600000,NBH-L3NE-AP305,D8:84:66:E2:48:AA,149,11,172.21.71.73,NBH-A21-SW-3NE-Gi1/0/4
1736Y-1366700000,NBH-L1SE-AP214,D8:84:66:E2:48:AF,40,6,172.21.70.210,NBH-A14-SW-1SE-Gi1/0/2
1736Y-1366800000,NBH-L4NE-AP385,D8:84:66:E2:48:B4,165,6,172.21.71.175,NBH-A25-SW-4NE-Gi2/0/2
1736Y-1366900000,NBH-L1SW-AP130,D8:84:66:E2:48:B9,161,1,172.21.71.164,NBH-A16-SW-1SW-Gi1/0/3
1736Y-1367000000,NBH-L5NW-AP458,D8:84:66:E2:48:BE,165,11,172.21.71.101,NBH-A30-SW-5NW-Gi1/0/1
1736Y-1367200000,NBH-L1SW-AP131,D8:84:66:E2:48:C8,149,11,172.21.71.171,NBH-A16-SW-1SW-Gi1/0/4
1736Y-1367300000,NBH-BNE-AP648,D8:84:66:E2:48:CD,40,1,172.21.69.93,NBH-A03-SW-BNE-Gi1/0/7
1736Y-1367400000,NBH-GNE-AP044,D8:84:66:E2:48:D2,44,6,172.21.69.250,NBH-A05-SW-GNE-Gi2/0/2
1736Y-1367500000,NBH-L4NE-AP386,D8:84:66:E2:48:D7,40,1,172.21.68.131,NBH-A25-SW-4NE-Gi3/0/1
1736Y-1367600000,NBH-L5NE-AP459,D8:84:66:E2:48:DC,48,11,172.21.71.85,NBH-A29-SW-5NE-Gi1/0/8
1736Y-1367700000,NBH-GSW-AP125,D8:84:66:E2:48:E1,48,6,172.21.71.173,NBH-A09-SW-GSW-Gi2/0/11
1736Y-1367800000,NBH-L1NE-AP134,D8:84:66:E2:48:E6,165,1,172.21.71.219,NBH-A10-SW-1NE-Gi3/0/1
1736Y-1367900000,NBH-L5NW-AP460,D8:84:66:E2:48:EB,161,6,172.21.68.46,NBH-A30-SW-5NW-Gi2/0/6
1736Y-1368000000,NBH-L3NW-AP306,D8:84:66:E2:48:F0,36,11,172.21.68.190,NBH-A21-SW-3NE-Gi1/0/5
1736Y-1368100000,NBH-L1NW-AP135,D8:84:66:E2:48:F5,165,6,172.21.68.71,NBH-A12-SW-1NW-Gi4/0/8
1736Y-1368200000,NBH-L1SE-AP133,D8:84:66:E2:48:FA,36,1,172.21.71.241,NBH-A14-SW-1SE-Gi2/0/4
1736Y-1368300000,NBH-L1NE-AP132,D8:84:66:E2:48:FF,104,11,172.21.71.237,NBH-A10-SW-1NE-Gi3/0/6
1736Y-1368400000,NBH-L3NE-AP308,D8:84:66:E2:49:04,157,1,172.21.68.221,NBH-A21-SW-3NE-Gi2/0/10
1736Y-1368500000,NBH-BNW-AP649,D8:84:66:E2:49:09,165,6,172.21.69.86,NBH-A04-SW-BNW-Gi2/0/7
1736Y-1368600000,NBH-L4NW-AP387,D8:84:66:E2:49:0E,36,6,172.21.68.170,NBH-A26-SW-4NW-Gi3/0/7
1736Y-1368700000,NBH-GSE-AP045,D8:84:66:E2:49:13,165,11,172.21.71.145,NBH-A08-SW-GSE-Gi3/0/19
1736Y-1368800000,NBH-L1NW-AP137,D8:84:66:E2:49:18,157,1,172.21.71.227,NBH-A12-SW-1NW-Gi4/0/6
1736Y-1368900000,NBH-L1NW-AP136,D8:84:66:E2:49:1D,40,6,172.21.71.225,NBH-A12-SW-1NW-Gi3/0/7
1736Y-1369000000,NBH-L3SE-AP681,D8:84:66:E2:49:22,36,1,172.21.69.45,NBH-A23-SW-3SE-Gi1/0/3
1736Y-1369100000,NBH-L3SW-AP307,D8:84:66:E2:49:27,36,6,172.21.68.209,NBH-A24-SW-3SW-Gi2/0/2
1736Y-1369200000,NBH-L1NW-AP139,D8:84:66:E2:49:2C,40,6,172.21.68.78,NBH-A12-SW-1NW-Gi3/0/8
1736Y-1369300000,NBH-L3NE-AP310,D8:84:66:E2:49:31,153,6,172.21.68.157,NBH-A21-SW-3NE-Gi2/0/3
1736Y-1369400000,NBH-L5NW-AP461,D8:84:66:E2:49:36,48,11,172.21.68.37,NBH-A30-SW-5NW-Gi3/0/2
1736Y-1369500000,NBH-GSW-AP126,D8:84:66:E2:49:3B,36,6,172.21.69.3,NBH-A24-SW-3SW-Gi1/0/10
1736Y-1369600000,NBH-L1SE-AP225,D8:84:66:E2:49:40,149,6,172.21.68.75,NBH-A14-SW-1SE-Gi2/0/3
1736Y-1369700000,NBH-L3NW-AP309,D8:84:66:E2:49:45,40,1,172.21.68.181,NBH-A22-SW-3NW-Gi1/0/11
1736Y-1369800000,NBH-L1NE-AP138,D8:84:66:E2:49:4A,136,11,172.21.71.232,NBH-A10-SW-1NE-Gi3/0/5
1736Y-1369900000,NBH-L4NE-AP388,D8:84:66:E2:49:4F,165,11,172.21.68.185,NBH-A25-SW-4NE-Gi2/0/6
1736Y-1370000000,NBH-L3SE-AP312,D8:84:66:E2:49:54,36,11,172.21.68.225,NBH-A23-SW-3SE-Gi1/0/5
1736Y-1370100000,NBH-L1NE-AP140,D8:84:66:E2:49:59,161,11,172.21.68.67,NBH-A10-SW-1NE-Gi3/0/9
1736Y-1370200000,NBH-L2NE-AP298,D8:84:66:E2:49:5E,44,11,172.21.68.235,NBH-A17-SW-2NE-Gi3/0/3
1736Y-1370300000,NBH-L2NW-AP297,D8:84:66:E2:49:63,48,1,172.21.68.244,NBH-A18-SW-2NW-Gi3/0/5
1736Y-1370400000,NBH-L2NW-AP299,D8:84:66:E2:49:68,48,11,172.21.68.111,NBH-A18-SW-2NW-Gi4/0/3
1736Y-1370500000,NBH-L1SE-AP141,D8:84:66:E2:49:6D,161,1,172.21.71.230,NBH-A14-SW-1SE-Gi1/0/3
1736Y-1370600000,NBH-L3SW-AP311,D8:84:66:E2:49:72,149,11,172.21.68.205,NBH-A24-SW-3SW-Gi2/0/9
1736Y-1370700000,NBH-L2NE-AP296,D8:84:66:E2:49:77,161,6,172.21.69.35,NBH-A17-SW-2NE-Gi1/0/1
1736Y-1370800000,NBH-L2NE-AP226,D8:84:66:E2:49:7C,48,1,172.21.68.230,NBH-A17-SW-2NE-Gi4/0/3
1736Y-1370900000,NBH-L1SE-AP142,D8:84:66:E2:49:81,44,11,172.21.71.239,NBH-A14-SW-1SE-Gi1/0/4
1736Y-1371000000,NBH-L1NW-AP143,D8:84:66:E2:49:86,48,11,172.21.71.236,NBH-A12-SW-1NW-Gi1/0/7
1736Y-1371100000,NBH-L1NW-AP144,D8:84:66:E2:49:8B,157,1,172.21.71.251,NBH-A12-SW-1NW-Gi1/0/9
1736Y-1371200000,NBH-L2NE-AP227,D8:84:66:E2:49:90,36,11,172.21.69.48,NBH-A17-SW-2NE-Gi3/0/1
1736Y-1371300000,NBH-GSE-AP046,D8:84:66:E2:49:95,157,1,172.21.71.209,NBH-A08-SW-GSE-Gi4/0/19
1736Y-1371400000,NBH-L2NW-AP228,D8:84:66:E2:49:9A,52,1,172.21.68.169,NBH-A18-SW-2NW-Gi1/0/4
1736Y-1371500000,NBH-L3NW-AP313,D8:84:66:E2:49:9F,40,1,172.21.68.219,NBH-A22-SW-3NW-Gi1/0/9
1736Y-1371600000,NBH-L1NE-AP145,D8:84:66:E2:49:A4,36,6,172.21.71.246,NBH-A10-SW-1NE-Gi4/0/2
1736Y-1371700000,NBH-L2NE-AP230,D8:84:66:E2:49:A9,149,6,172.21.68.171,NBH-A17-SW-2NE-Gi2/0/2
1736Y-1371800000,NBH-BSW-AP650,D8:84:66:E2:49:AE,153,1,172.21.71.231,NBH-A09-SW-GSW-Gi3/0/2
1736Y-1371900000,NBH-BSW-AP002,D8:84:66:E2:49:B3,48,6,172.21.68.85,NBH-A09-SW-GSW-Gi2/0/2
1736Y-1372000000,NBH-L3NE-AP315,D8:84:66:E2:49:B8,157,1,172.21.68.183,NBH-A21-SW-3NE-Gi1/0/3
1736Y-1372100000,NBH-L2NW-AP229,D8:84:66:E2:49:BD,149,1,172.21.68.161,NBH-A18-SW-2NW-Gi1/0/27
1736Y-1372200000,NBH-L3NE-AP316,D8:84:66:E2:49:C2,36,6,172.21.68.202,NBH-A21-SW-3NE-Gi1/0/11
1736Y-1372300000,NBH-L3NE-AP314,D8:84:66:E2:49:C7,153,6,172.21.69.7,NBH-A21-SW-3NE-Gi1/0/9
1736Y-1372400000,NBH-L4SW-AP389,D8:84:66:E2:49:CC,44,6,172.21.68.148,NBH-A28-SW-4SW-Gi4/0/2
1736Y-1372500000,NBH-L3NE-AP319,D8:84:66:E2:49:D1,165,6,172.21.68.178,NBH-A21-SW-3NE-Gi2/0/1
1736Y-1372600000,NBH-L3NE-AP318,D8:84:66:E2:49:D6,161,11,172.21.68.162,NBH-A21-SW-3NE-Gi1/0/2
1736Y-1372700000,NBH-GSE-AP047,D8:84:66:E2:49:DB,48,11,172.21.71.201,NBH-A08-SW-GSE-Gi4/0/16
1736Y-1372800000,NBH-L1NE-AP147,D8:84:66:E2:49:E0,161,11,172.21.71.235,NBH-A10-SW-1NE-Gi2/0/5
1736Y-1372900000,NBH-L3NW-AP317,D8:84:66:E2:49:E5,149,6,172.21.68.199,NBH-A22-SW-3NW-Gi1/0/10
1736Y-1373000000,NBH-L1SE-AP146,D8:84:66:E2:49:EA,40,6,172.21.71.242,NBH-A14-SW-1SE-Gi3/0/4
1736Y-1373100000,NBH-L2NW-AP231,D8:84:66:E2:49:EF,153,6,172.21.68.136,NBH-A18-SW-2NW-Gi4/0/2
1736Y-1373200000,NBH-L3SE-AP320,D8:84:66:E2:49:F4,48,11,172.21.68.237,NBH-A23-SW-3SE-Gi2/0/2
1736Y-1373300000,NBH-L3NW-AP321,D8:84:66:E2:49:F9,48,11,172.21.68.207,NBH-A22-SW-3NW-Gi2/0/7
1736Y-1373400000,NBH-L3NE-AP324,D8:84:66:E2:49:FE,36,1,172.21.68.232,NBH-A21-SW-3NE-Gi1/0/1
1736Y-1373500000,NBH-L3NE-AP322,D8:84:66:E2:4A:03,161,11,172.21.68.227,NBH-A21-SW-3NE-Gi2/0/8
1736Y-1373600000,NBH-L3NE-AP323,D8:84:66:E2:4A:08,48,11,172.21.68.212,NBH-A21-SW-3NE-Gi2/0/9
1736Y-1373700000,NBH-L2SW-AP232,D8:84:66:E2:4A:0D,165,1,172.21.68.245,NBH-A20-SW-2SW-Gi1/0/3
1736Y-1373800000,NBH-L5SE-AP463,D8:84:66:E2:4A:12,44,6,172.21.68.36,NBH-A31-SW-5SE-Gi2/0/3
1736Y-1373900000,NBH-L5NW-AP462,D8:84:66:E2:4A:17,157,1,172.21.71.174,NBH-A30-SW-5NW-Gi3/0/3
1736Y-1374000000,NBH-L2SW-AP233,D8:84:66:E2:4A:1C,36,11,172.21.68.172,NBH-A20-SW-2SW-Gi2/0/3
1736Y-1374100000,NBH-L6SW-AP538,D8:84:66:E2:4A:21,52,6,172.21.69.65,NBH-A36-SW-6SW-Gi2/0/6
1736Y-1374200000,NBH-BNE-AP003,D8:84:66:E2:4A:26,44,6,172.21.71.179,NBH-A03-SW-BNE-Gi1/0/8
1736Y-1374300000,NBH-L5NE-AP464,D8:84:66:E2:4A:2B,48,1,172.21.68.116,NBH-A29-SW-5NE-Gi2/0/4
1736Y-1374400000,NBH-L3SE-AP325,D8:84:66:E2:4A:30,153,1,172.21.68.164,NBH-A23-SW-3SE-Gi1/0/7
1736Y-1374500000,NBH-L6SW-AP537,D8:84:66:E2:4A:35,36,11,172.21.69.26,NBH-A36-SW-6SW-Gi1/0/7
1736Y-1374600000,NBH-L6SW-AP536,D8:84:66:E2:4A:3A,153,11,172.21.69.20,NBH-A36-SW-6SW-Gi2/0/3
1736Y-1374700000,NBH-L5NE-AP465,D8:84:66:E2:4A:3F,165,1,172.21.68.129,NBH-A29-SW-5NE-Gi3/0/5
1736Y-1374800000,NBH-L4SE-AP391,D8:84:66:E2:4A:44,36,11,172.21.68.138,NBH-A27-SW-4SE-Gi1/0/6
1736Y-1374900000,NBH-L4SW-AP390,D8:84:66:E2:4A:49,157,6,172.21.68.98,NBH-A28-SW-4SW-Gi1/0/4
1736Y-1375000000,NBH-BNE-AP004,D8:84:66:E2:4A:4E,52,1,172.21.71.176,NBH-A03-SW-BNE-Gi1/0/2
1736Y-1375100000,NBH-L7NE-AP607,D8:84:66:E2:4A:53,157,1,172.21.69.44,NBH-A37-SW-7NE-Gi1/0/2
1736Y-1375200000,NBH-L7NE-AP606,D8:84:66:E2:4A:58,40,6,172.21.69.60,NBH-A37-SW-7NE-Gi1/0/14
1736Y-1375300000,NBH-L8NE-AP667,D8:84:66:E2:4A:5D,36,1,172.21.69.95,NBH-A37-SW-7NE-Gi1/0/38
1736Y-1375400000,NBH-L6SW-AP539,D8:84:66:E2:4A:62,157,6,172.21.69.66,NBH-A36-SW-6SW-Gi3/0/4
1736Y-1375500000,NBH-L6NW-AP540,D8:84:66:E2:4A:67,161,11,172.21.69.56,NBH-A34-SW-6NW-Gi1/0/7
1736Y-1375600000,NBH-L4SW-AP395,D8:84:66:E2:4A:6C,40,6,172.21.68.94,NBH-A28-SW-4SW-Gi5/0/3
1736Y-1375700000,NBH-GNW-AP651,D8:84:66:E2:4A:71,52,1,172.21.69.103,NBH-A07-SW-GNW-Gi4/0/4
1736Y-1375800000,NBH-L2SW-AP674,D8:84:66:E2:4A:76,149,6,172.21.69.105,NBH-A20-SW-2SW-Gi4/0/2
1736Y-1375900000,NBH-L6SW-AP541,D8:84:66:E2:4A:7B,161,1,172.21.69.64,NBH-A36-SW-6SW-Gi1/0/5
1736Y-1376000000,NBH-L4SE-AP393,D8:84:66:E2:4A:80,149,6,172.21.68.125,NBH-A27-SW-4SE-Gi4/0/2
1736Y-1376100000,NBH-L5NE-AP466,D8:84:66:E2:4A:85,161,6,172.21.68.122,NBH-A29-SW-5NE-Gi1/0/6
1736Y-1376200000,NBH-L4SE-AP392,D8:84:66:E2:4A:8A,36,1,172.21.68.110,NBH-A27-SW-4SE-Gi3/0/3
1736Y-1376300000,NBH-L4SE-AP394,D8:84:66:E2:4A:8F,157,1,172.21.68.155,NBH-A27-SW-4SE-Gi1/0/3
1736Y-1376400000,NBH-L4SE-AP396,D8:84:66:E2:4A:94,48,11,172.21.68.154,NBH-A27-SW-4SE-Gi3/0/4
1736Y-1376500000,NBH-L5NW-AP467,D8:84:66:E2:4A:99,157,6,172.21.68.43,NBH-A30-SW-5NW-Gi3/0/4
1736Y-1376600000,NBH-L7NW-AP608,D8:84:66:E2:4A:9E,44,6,172.21.68.55,NBH-A38-SW-7NW-Gi1/0/1
1736Y-1376700000,NBH-L3SW-AP326,D8:84:66:E2:4A:A3,48,11,172.21.68.175,NBH-A24-SW-3SW-Gi1/0/3
1736Y-1376800000,NBH-L1NE-AP148,D8:84:66:E2:4A:A8,157,1,172.21.68.76,NBH-A10-SW-1NE-Gi1/0/10
1736Y-1376900000,NBH-L6NW-AP542,D8:84:66:E2:4A:AD,161,1,172.21.68.31,NBH-A34-SW-6NW-Gi2/0/13
1736Y-1377000000,NBH-L5NW-AP468,D8:84:66:E2:4A:B2,36,1,172.21.68.44,NBH-A30-SW-5NW-Gi2/0/1
1736Y-1377100000,NBH-L4SE-AP397,D8:84:66:E2:4A:B7,153,11,172.21.68.124,NBH-A27-SW-4SE-Gi4/0/4
1736Y-1377200000,NBH-GNW-AP652,D8:84:66:E2:4A:BC,165,11,172.21.71.184,NBH-A07-SW-GNW-Gi4/0/1
1736Y-1377300000,NBH-L5NW-AP469,D8:84:66:E2:4A:C1,36,11,172.21.68.47,NBH-A30-SW-5NW-Gi2/0/4
1736Y-1377400000,NBH-L4SE-AP398,D8:84:66:E2:4A:C6,40,1,172.21.68.140,NBH-A27-SW-4SE-Gi2/0/5
1736Y-1377500000,NBH-L6NW-AP543,D8:84:66:E2:4A:CB,157,1,172.21.69.58,NBH-A34-SW-6NW-Gi2/0/5
